user_id,order_date,order_amount,days,order_num,amount_acc,rfm
54,2016-12-27,5753,49,3,17115,ランクC
54,2017-02-16,5751,51,4,22866,ランクC
54,2017-05-17,3505,90,5,26371,ランクC
54,2017-10-24,5673,160,6,32044,ランクD
55,2016-11-17,3662,0,1,3662,ランクD
55,2017-06-11,6310,206,2,9972,ランクD
55,2017-07-28,9967,47,3,19939,ランクC
55,2017-07-29,5218,1,4,25157,ランクC
55,2017-08-13,469,15,5,25626,ランクC
56,2016-10-07,488,0,1,488,ランクD
56,2016-11-02,3943,26,2,4431,ランクD
56,2017-01-22,2937,81,3,7368,ランクD
56,2017-07-29,6411,188,4,13779,ランクD
56,2017-07-30,9664,1,5,23443,ランクC
56,2017-08-13,3881,14,6,27324,ランクC
56,2017-08-30,7632,17,7,34956,ランクB
56,2017-10-15,4487,46,8,39443,ランクB
56,2017-11-01,3222,17,9,42665,ランクB
57,2016-07-18,3723,0,1,3723,ランクD
57,2016-09-19,3475,63,2,7198,ランクD
57,2016-11-03,9202,45,3,16400,ランクC
57,2017-01-02,8214,60,4,24614,ランクC
57,2017-02-12,2229,41,5,26843,ランクC
57,2017-03-04,1123,20,6,27966,ランクC
57,2017-04-21,4331,48,7,32297,ランクB
57,2017-10-24,6235,186,8,38532,ランクD
58,2016-09-13,9782,0,1,9782,ランクD
58,2017-01-18,3942,127,2,13724,ランクD
58,2017-04-02,5249,74,3,18973,ランクC
58,2017-05-04,5718,32,4,24691,ランクC
58,2017-08-27,984,115,5,25675,ランクC
58,2017-09-11,7140,15,6,32815,ランクB
58,2017-10-14,4898,33,7,37713,ランクB
58,2017-10-28,2835,14,8,40548,ランクB
58,2017-11-02,4211,5,9,44759,ランクB
59,2016-09-25,4820,0,1,4820,ランクD
59,2016-10-22,7485,27,2,12305,ランクD
59,2016-11-04,8811,13,3,21116,ランクC
59,2016-11-09,8618,5,4,29734,ランクC
59,2017-01-12,9716,64,5,39450,ランクC
59,2017-02-26,4544,45,6,43994,ランクB
59,2017-03-11,9808,13,7,53802,ランクA
59,2017-03-18,1127,7,8,54929,ランクA
59,2017-03-30,649,12,9,55578,ランクA
59,2017-05-11,5901,42,10,61479,ランクB
59,2017-06-26,772,46,11,62251,ランクB
59,2017-07-07,4753,11,12,67004,ランクA
60,2016-08-02,8098,0,1,8098,ランクD
60,2016-08-19,3524,17,2,11622,ランクD
60,2016-10-02,8620,44,3,20242,ランクC
60,2017-01-23,4723,113,4,24965,ランクC
60,2017-03-03,317,39,5,25282,ランクC
60,2017-03-15,161,12,6,25443,ランクC
60,2017-04-11,7628,27,7,33071,ランクB
60,2017-05-30,9021,49,8,42092,ランクB
60,2017-07-10,8549,41,9,50641,ランクB
60,2017-07-23,6036,13,10,56677,ランクA
60,2017-09-26,5685,65,11,62362,ランクC
60,2017-10-29,5591,33,12,67953,ランクB
60,2017-11-14,9816,16,13,79896,ランクA
60,2017-11-14,2127,0,14,79896,ランクA
61,2016-10-27,6142,0,1,6142,ランクD
61,2017-04-07,4820,162,2,10962,ランクD
61,2017-06-09,9000,63,3,19962,ランクC
61,2017-06-14,5708,5,4,25670,ランクC
61,2017-10-13,1833,121,5,27503,ランクD
61,2017-10-26,1064,13,6,28567,ランクC
62,2016-07-26,1903,0,1,1903,ランクD
62,2016-10-07,3684,73,2,5587,ランクD
62,2016-10-11,6002,4,3,11589,ランクC
62,2017-03-22,4738,162,4,16327,ランクD
62,2017-05-25,5849,64,5,22176,ランクC
62,2017-06-06,3098,12,6,25274,ランクC
62,2017-10-25,9916,141,7,35190,ランクD
63,2016-07-09,8934,0,1,8934,ランクD
63,2016-08-14,2845,36,2,11779,ランクD
63,2016-09-08,2087,25,3,13866,ランクC
63,2016-11-19,9865,72,4,23731,ランクC
63,2017-02-22,5673,95,5,29404,ランクC
63,2017-03-10,7839,16,6,37243,ランクB
63,2017-04-06,3130,27,7,40699,ランクB
63,2017-04-06,326,0,8,40699,ランクB
63,2017-05-12,7031,36,9,47730,ランクB
63,2017-07-22,1636,71,10,49366,ランクC
63,2017-08-31,2052,40,11,51418,ランクB
63,2017-10-26,1727,56,12,53145,ランクB
63,2017-11-01,2019,6,13,55164,ランクA
63,2017-11-06,5526,5,14,60690,ランクA
64,2016-07-19,5721,0,1,5721,ランクD
64,2016-09-02,9459,45,2,15180,ランクD
64,2016-09-25,1287,23,3,16467,ランクC
64,2016-10-04,8802,9,4,25269,ランクC
64,2016-11-04,7380,31,5,32649,ランクB
64,2016-11-30,9079,26,6,41728,ランクB
64,2016-12-12,6704,12,7,48432,ランクB
64,2017-01-30,7171,49,8,55603,ランクB
64,2017-03-25,3822,54,9,59425,ランクB
64,2017-08-02,9794,130,10,69219,ランクD
64,2017-08-06,6591,4,11,75810,ランクA
64,2017-08-14,6311,8,12,82121,ランクA
64,2017-11-03,5263,81,13,87384,ランクC
64,2017-11-05,9186,2,14,96570,ランクA
65,2016-07-11,4246,0,1,4246,ランクD
65,2016-07-14,3552,3,2,7798,ランクD
65,2016-09-19,4221,67,3,12019,ランクC
65,2016-09-20,5025,1,4,17044,ランクC
65,2016-09-27,1278,7,5,18322,ランクC
65,2016-11-08,2084,42,6,20406,ランクC
65,2017-02-19,9071,103,7,29477,ランクC
65,2017-03-16,1561,25,8,31038,ランクB
65,2017-03-31,526,15,9,31564,ランクB
65,2017-07-16,1280,107,10,32844,ランクC
65,2017-07-19,9,3,11,32853,ランクB
65,2017-10-21,1064,94,12,33917,ランクC
66,2016-10-11,8120,0,1,8120,ランクD
66,2016-10-15,3058,4,2,11178,ランクD
66,2016-10-21,887,6,3,12065,ランクC
66,2016-10-24,1256,3,4,13321,ランクC
66,2016-11-11,2076,18,5,15397,ランクC
66,2017-01-19,4106,69,6,19503,ランクC
66,2017-04-21,3840,92,7,23343,ランクC
66,2017-06-04,8250,44,8,31593,ランクB
66,2017-06-29,1228,25,9,32821,ランクB
67,2016-10-02,3529,0,1,3529,ランクD
67,2017-01-26,670,116,2,4199,ランクD
67,2017-01-31,6445,5,3,10644,ランクC
67,2017-02-05,7738,5,4,18382,ランクC
67,2017-02-09,1643,4,5,20025,ランクC
67,2017-07-06,4380,147,6,24405,ランクD
67,2017-09-23,3612,79,7,28017,ランクC
68,2016-09-18,2087,0,1,2087,ランクD
68,2016-11-08,1886,51,2,3973,ランクD
68,2017-05-02,2484,175,3,6457,ランクD
68,2017-05-08,2639,6,4,9096,ランクD
68,2017-06-02,6805,25,5,15901,ランクC
68,2017-07-15,9783,43,6,25684,ランクC
68,2017-07-18,1657,3,7,27341,ランクC
68,2017-07-26,251,8,8,27592,ランクC
68,2017-09-28,5199,64,9,32791,ランクC
68,2017-10-02,693,4,10,33484,ランクB
68,2017-10-11,2537,9,11,36021,ランクB
68,2017-11-17,311,37,12,36332,ランクB
69,2016-09-01,6805,0,1,6805,ランクD
69,2016-10-14,7310,43,2,14115,ランクD
69,2016-11-04,9937,21,3,24052,ランクC
69,2016-11-05,3791,1,4,27843,ランクC
69,2016-11-18,5485,13,5,33328,ランクB
69,2017-03-21,9476,123,6,42804,ランクD
69,2017-08-31,3399,163,7,46203,ランクD
70,2016-09-02,7347,0,1,7347,ランクD
70,2016-09-09,9991,7,2,17338,ランクD
70,2016-10-20,4193,41,3,21531,ランクC
70,2017-05-09,6114,201,4,27645,ランクD
70,2017-05-21,4995,12,5,32640,ランクB
70,2017-05-29,9907,8,6,42547,ランクB
70,2017-06-05,7591,7,7,50138,ランクA
70,2017-07-13,4628,38,8,54766,ランクB
70,2017-07-16,3507,3,9,58273,ランクA
71,2016-08-25,5118,0,1,5118,ランクD
71,2016-09-01,2496,7,2,7614,ランクD
71,2016-10-07,9721,36,3,17335,ランクC
71,2016-11-20,5777,44,4,23112,ランクC
71,2016-12-12,9523,22,5,32635,ランクB
71,2016-12-30,8214,18,6,40849,ランクB
71,2017-01-03,9349,4,7,50198,ランクA
71,2017-01-26,3720,23,8,53918,ランクA
71,2017-02-06,2726,11,9,56644,ランクA
71,2017-02-16,7919,10,10,64563,ランクA
71,2017-05-20,3193,93,11,67756,ランクC
71,2017-07-09,3926,50,12,71682,ランクB
71,2017-09-27,8113,80,13,79795,ランクC
71,2017-10-24,6637,27,14,86432,ランクA
72,2016-08-11,6980,0,1,6980,ランクD
72,2016-09-20,3398,40,2,10378,ランクD
72,2016-12-10,1902,81,3,12280,ランクC
72,2016-12-30,9745,20,4,22025,ランクC
72,2017-02-14,7855,46,5,29880,ランクC
72,2017-02-17,3564,3,6,33444,ランクB
72,2017-03-02,4330,13,7,37774,ランクB
72,2017-03-19,1535,17,8,39309,ランクB
72,2017-06-02,8958,75,9,48267,ランクC
72,2017-09-07,6949,97,10,55216,ランクC
72,2017-10-06,5946,29,11,61162,ランクA
73,2016-07-14,4449,0,1,4449,ランクD
73,2016-08-13,9358,30,2,13807,ランクD
73,2016-08-20,4761,7,3,18568,ランクC
73,2016-12-02,2536,104,4,21104,ランクC
73,2017-02-20,7537,80,5,28641,ランクC
73,2017-04-11,2910,50,6,31551,ランクB
73,2017-05-07,3028,26,7,34579,ランクB
73,2017-06-20,6142,44,8,40721,ランクB
73,2017-07-07,4958,17,9,49150,ランクB
73,2017-07-07,3471,0,10,49150,ランクB
73,2017-07-23,2908,16,11,52058,ランクA
73,2017-09-05,3250,44,12,55308,ランクB
73,2017-09-21,7369,16,13,62677,ランクA
75,2016-08-18,2533,0,1,2533,ランクD
75,2016-09-29,5783,42,2,8316,ランクD
75,2017-01-29,2023,122,3,10339,ランクD
75,2017-04-14,329,75,4,10668,ランクC
75,2017-05-10,5257,26,5,15925,ランクC
75,2017-06-17,6469,38,6,22394,ランクC
75,2017-07-22,3179,35,7,25573,ランクC
75,2017-09-09,943,49,8,26516,ランクC
75,2017-09-30,8130,21,9,34646,ランクB
76,2016-09-15,5114,0,1,5114,ランクD
76,2016-10-02,6359,17,2,11473,ランクD
76,2016-10-08,4438,6,3,15911,ランクC
76,2016-11-25,2001,48,4,17912,ランクC
76,2016-12-22,26,27,5,17938,ランクC
76,2017-03-06,2789,74,6,20727,ランクC
76,2017-03-14,7990,8,7,28717,ランクC
76,2017-03-20,6389,6,8,35106,ランクB
76,2017-03-22,6037,2,9,41143,ランクB
76,2017-05-17,8051,56,10,49194,ランクB
76,2017-06-09,6993,23,11,56187,ランクA
76,2017-06-17,4303,8,12,60490,ランクA
76,2017-07-12,7253,25,13,67743,ランクA
76,2017-07-20,6053,8,14,73796,ランクA
76,2017-11-11,3880,114,15,77676,ランクC
77,2016-07-30,7722,0,1,7722,ランクD
77,2016-08-13,5832,14,2,13554,ランクD
77,2016-11-02,7297,81,3,20851,ランクC
77,2017-02-12,4318,102,4,25169,ランクC
77,2017-04-02,7731,49,5,32900,ランクB
77,2017-05-30,6235,58,6,39135,ランクB
77,2017-08-10,7508,72,7,46643,ランクC
78,2016-07-16,3072,0,1,3072,ランクD
78,2016-08-01,3269,16,2,6341,ランクD
78,2016-08-10,2866,9,3,9207,ランクD
78,2016-10-21,4361,72,4,13568,ランクC
78,2016-12-15,5688,55,5,19256,ランクC
78,2017-03-26,2144,101,6,21400,ランクC
78,2017-08-12,6741,139,7,28141,ランクD
78,2017-10-20,4260,69,8,32401,ランクC
78,2017-10-30,6203,10,9,38604,ランクB
78,2017-11-14,7802,15,10,46406,ランクB
79,2016-08-20,8463,0,1,8463,ランクD
79,2016-10-09,4291,50,2,12754,ランクD
79,2016-11-18,8870,40,3,21624,ランクC
79,2016-12-21,3097,33,4,24721,ランクC
79,2017-01-09,1617,19,5,26338,ランクC
79,2017-02-19,7359,41,6,33697,ランクB
79,2017-04-16,9916,56,7,43613,ランクB
79,2017-04-26,5052,10,8,48665,ランクB
79,2017-07-15,5373,80,9,61160,ランクC
79,2017-07-15,7122,0,10,61160,ランクA
79,2017-11-17,595,125,11,61755,ランクD
80,2016-10-24,132,0,1,132,ランクD
80,2017-02-26,7263,125,2,7395,ランクD
80,2017-05-28,5476,91,3,12871,ランクC
80,2017-07-07,4004,40,4,16875,ランクC
80,2017-07-16,646,9,5,17521,ランクC
80,2017-07-21,2062,5,6,19583,ランクC
80,2017-08-20,3891,30,7,23474,ランクC
80,2017-10-03,5634,44,8,29108,ランクC
80,2017-10-27,3690,24,9,32798,ランクB
80,2017-10-31,9729,4,10,42527,ランクB
81,2016-09-07,9914,0,1,9914,ランクD
81,2016-09-16,285,9,2,10199,ランクD
81,2016-11-27,8524,72,3,18723,ランクC
81,2017-01-12,1028,46,4,19751,ランクC
81,2017-02-26,5753,45,5,25504,ランクC
81,2017-03-16,7741,18,6,33245,ランクB
81,2017-04-14,6161,29,7,39406,ランクB
81,2017-09-16,7260,155,8,46666,ランクD
81,2017-10-13,2059,27,9,48725,ランクB
81,2017-11-18,3204,36,10,51929,ランクB
82,2016-07-29,7486,0,1,7486,ランクD
82,2017-03-08,800,222,2,8286,ランクD
82,2017-05-26,9309,79,3,17595,ランクC
82,2017-06-11,7626,16,4,25221,ランクC
82,2017-06-18,3555,7,5,28776,ランクC
82,2017-07-05,8318,17,6,37094,ランクB
82,2017-10-03,6164,90,7,43258,ランクC
83,2016-08-03,9203,0,1,9203,ランクD
83,2016-08-10,5704,7,2,14907,ランクD
83,2016-10-19,7726,70,3,22633,ランクC
83,2016-11-23,5942,35,4,28575,ランクC
83,2016-12-10,1034,17,5,29609,ランクC
83,2017-01-17,2709,38,6,32318,ランクB
83,2017-05-04,8697,107,7,41015,ランクC
83,2017-07-12,4131,69,8,45146,ランクC
83,2017-09-08,2732,58,9,47878,ランクB
83,2017-11-16,3945,69,10,51823,ランクC
83,2017-11-19,7194,3,11,59017,ランクA
84,2016-07-10,3609,0,1,3609,ランクD
84,2016-10-15,5364,97,2,12382,ランクD
84,2016-10-15,3409,0,3,12382,ランクC
84,2016-12-12,599,58,4,12981,ランクC
84,2017-03-13,6739,91,5,19720,ランクC
84,2017-09-22,3220,193,6,22940,ランクD
85,2016-08-06,9484,0,1,9484,ランクD
85,2016-08-21,4774,15,2,14258,ランクD
85,2016-09-03,8361,13,3,22619,ランクC
85,2016-09-09,4372,6,4,26991,ランクC
85,2016-10-19,7643,40,5,34634,ランクB
85,2016-10-30,9153,11,6,43787,ランクB
85,2016-11-12,1843,13,7,45630,ランクB
85,2017-01-04,6317,53,8,51947,ランクB
85,2017-02-13,4258,40,9,56205,ランクB
85,2017-03-07,265,22,10,56470,ランクA
85,2017-06-06,2474,91,11,58944,ランクC
85,2017-08-03,2769,58,12,61713,ランクB
86,2016-07-25,9232,0,1,9232,ランクD
86,2016-11-21,2697,119,2,11929,ランクD
86,2016-12-05,8246,14,3,20175,ランクC
86,2016-12-13,157,8,4,20332,ランクC
86,2017-02-24,8492,73,5,28824,ランクC
86,2017-02-25,848,1,6,29672,ランクC
86,2017-05-16,173,80,7,29845,ランクC
86,2017-08-17,6532,93,8,36377,ランクC
86,2017-08-19,5927,2,9,47764,ランクB
86,2017-08-19,5460,0,10,47764,ランクB
86,2017-08-21,9258,2,11,57022,ランクA
86,2017-08-22,917,1,12,57939,ランクA
86,2017-09-23,7684,32,13,65623,ランクB
86,2017-10-03,5533,10,14,71156,ランクA
86,2017-11-10,3491,38,15,74647,ランクB
87,2016-07-09,558,0,1,558,ランクD
87,2016-07-29,1103,20,2,1661,ランクD
87,2016-12-24,1125,148,3,2786,ランクD
87,2017-01-19,1587,26,4,4373,ランクD
87,2017-03-19,1787,59,5,6160,ランクD
87,2017-05-09,5296,51,6,11456,ランクC
87,2017-08-01,1283,84,7,12739,ランクC
87,2017-10-03,6826,63,8,19565,ランクC
87,2017-10-07,3347,4,9,22912,ランクC
87,2017-10-23,867,16,10,23779,ランクC
87,2017-11-01,3895,9,11,27674,ランクC
87,2017-11-14,1553,13,12,29227,ランクC
88,2016-10-31,8827,0,1,8827,ランクD
88,2016-11-21,9420,21,2,18247,ランクD
88,2017-02-26,5671,97,3,23918,ランクC
88,2017-07-01,3033,125,4,26951,ランクD
88,2017-08-15,7453,45,5,34404,ランクB
88,2017-09-07,1609,23,6,36013,ランクB
89,2016-09-01,6265,0,1,6265,ランクD
89,2016-10-06,6995,35,2,13260,ランクD
89,2016-10-14,4153,8,3,17413,ランクC
89,2016-12-01,2681,48,4,20094,ランクC
89,2016-12-25,4981,24,5,25075,ランクC
89,2017-01-20,8327,26,6,33402,ランクB
89,2017-01-31,5665,11,7,39067,ランクB
89,2017-03-31,1751,59,8,40818,ランクB
89,2017-04-28,2439,28,9,43257,ランクB
89,2017-05-27,6134,29,10,49391,ランクB
89,2017-09-13,1041,109,11,50432,ランクC
89,2017-10-14,5321,31,12,55753,ランクB
89,2017-10-15,3985,1,13,59738,ランクA
89,2017-10-29,828,14,14,60566,ランクA
89,2017-11-13,2113,15,15,62679,ランクA
90,2016-07-10,4725,0,1,4725,ランクD
90,2016-08-05,6611,26,2,11336,ランクD
90,2016-11-15,7902,102,3,19238,ランクC
90,2016-12-05,1070,20,4,20308,ランクC
90,2017-01-02,2127,28,5,22435,ランクC
90,2017-01-03,2541,1,6,24976,ランクC
90,2017-02-03,402,31,7,25378,ランクC
90,2017-04-05,7134,61,8,32512,ランクC
90,2017-06-21,7497,77,9,40009,ランクC
90,2017-07-09,3087,18,10,43096,ランクB
91,2016-09-05,4374,0,1,4374,ランクD
91,2016-10-02,9396,27,2,13770,ランクD
91,2016-10-20,2590,18,3,16360,ランクC
91,2016-11-18,6222,29,4,22582,ランクC
91,2016-12-15,4732,27,5,27314,ランクC
91,2016-12-27,7779,12,6,35093,ランクB
91,2017-04-09,1641,103,7,36734,ランクC
91,2017-05-02,1481,23,8,38215,ランクB
91,2017-06-24,7229,53,9,45444,ランクB
91,2017-06-28,22,4,10,45466,ランクB
91,2017-07-19,4748,21,11,50214,ランクA
92,2016-07-11,3628,0,1,3628,ランクD
92,2016-08-10,4865,30,2,8493,ランクD
92,2016-09-06,6852,27,3,15345,ランクC
92,2016-11-22,1382,77,4,16727,ランクC
92,2016-11-30,4617,8,5,21344,ランクC
92,2016-12-14,2433,14,6,23777,ランクC
92,2017-01-31,7043,48,7,30820,ランクB
92,2017-02-10,4487,10,8,35307,ランクB
92,2017-02-27,9236,17,9,44543,ランクB
92,2017-04-26,4426,58,10,48969,ランクB
92,2017-05-06,4828,10,11,53797,ランクA
92,2017-05-16,4670,10,12,58467,ランクA
92,2017-08-20,6648,96,13,65115,ランクC
93,2016-08-11,5679,0,1,9727,ランクD
93,2016-08-11,4048,0,2,9727,ランクD
93,2016-10-04,3677,54,3,13404,ランクC
93,2016-11-24,7681,51,4,21085,ランクC
93,2016-12-02,8067,8,5,29152,ランクC
93,2017-03-02,1463,90,6,30615,ランクC
93,2017-04-30,8659,59,7,39274,ランクB
93,2017-05-15,1964,15,8,41238,ランクB
93,2017-10-08,3877,146,9,45115,ランクD
93,2017-11-15,9302,38,10,54417,ランクB
94,2016-07-10,4567,0,1,4567,ランクD
94,2016-07-21,3954,11,2,8521,ランクD
94,2017-04-01,1868,254,3,10389,ランクD
94,2017-05-06,4759,35,4,15148,ランクC
94,2017-06-09,8362,34,5,23510,ランクC
94,2017-06-15,3829,6,6,27339,ランクC
94,2017-07-04,2122,19,7,29461,ランクC
94,2017-08-01,5801,28,8,35262,ランクB
95,2016-08-02,7455,0,1,7455,ランクD
95,2016-09-26,7823,55,2,15278,ランクD
95,2017-01-16,4660,112,3,19938,ランクC
95,2017-02-03,67,18,4,20005,ランクC
95,2017-02-23,1611,20,5,21616,ランクC
95,2017-03-13,2615,18,6,24231,ランクC
95,2017-06-24,6925,103,7,31156,ランクC
95,2017-07-29,2027,35,8,33183,ランクB
95,2017-11-02,2710,96,9,35893,ランクC
96,2016-12-31,8242,0,1,8242,ランクD
96,2017-02-01,2169,32,2,10411,ランクD
96,2017-02-12,7342,11,3,17753,ランクC
96,2017-04-20,5622,67,4,30722,ランクC
96,2017-04-20,7347,0,5,30722,ランクB
96,2017-05-21,1590,31,6,32312,ランクB
96,2017-06-20,8590,30,7,40902,ランクB
96,2017-08-05,5170,46,8,46072,ランクB
96,2017-08-11,2907,6,9,48979,ランクB
96,2017-08-17,5582,6,10,54561,ランクA
96,2017-08-29,7509,12,11,62070,ランクA
96,2017-10-08,110,40,12,62180,ランクB
97,2016-08-04,5827,0,1,5827,ランクD
97,2016-10-10,6203,67,2,12030,ランクD
97,2016-10-19,7267,9,3,19297,ランクC
97,2016-10-23,7290,4,4,26587,ランクC
97,2016-11-06,4143,14,5,30730,ランクB
97,2017-01-20,4802,75,6,35532,ランクC
97,2017-01-23,8485,3,7,44017,ランクB
97,2017-07-23,5382,181,8,49399,ランクD
97,2017-08-19,4619,27,9,54018,ランクA
97,2017-09-19,770,31,10,54788,ランクB
97,2017-10-15,6555,26,11,61343,ランクA
98,2016-07-28,6026,0,1,6026,ランクD
98,2016-10-14,6325,78,2,12351,ランクD
98,2016-12-17,1495,64,3,13846,ランクC
98,2017-02-07,8186,52,4,22032,ランクC
98,2017-03-20,4531,41,5,26563,ランクC
98,2017-08-02,6169,135,6,32732,ランクD
98,2017-10-04,635,63,7,33367,ランクC
98,2017-10-08,2840,4,8,36207,ランクB
98,2017-10-17,3344,9,9,39551,ランクB
99,2016-07-15,8757,0,1,8757,ランクD
99,2016-08-12,1945,28,2,10702,ランクD
99,2016-08-31,4258,19,3,14960,ランクC
99,2017-01-15,7741,137,4,22701,ランクD
99,2017-03-15,399,59,5,23100,ランクC
99,2017-04-08,1974,24,6,25074,ランクC
99,2017-07-24,7116,107,7,32190,ランクC
99,2017-08-28,6284,35,8,38474,ランクB
100,2016-08-17,3822,0,1,3822,ランクD
100,2016-12-06,7245,111,2,11067,ランクD
100,2017-04-16,5898,131,3,16965,ランクD
100,2017-05-28,2650,42,4,19615,ランクC
100,2017-05-31,8653,3,5,28268,ランクC
101,2016-08-02,1660,0,1,1660,ランクD
101,2016-08-15,4294,13,2,5954,ランクD
101,2017-04-06,2201,234,3,8155,ランクD
101,2017-04-12,1543,6,4,9698,ランクD
101,2017-04-26,3673,14,5,13371,ランクC
101,2017-05-07,4398,11,6,17769,ランクC
101,2017-05-15,9344,8,7,27113,ランクC
101,2017-07-16,357,62,8,27470,ランクC
101,2017-08-23,5074,38,9,32544,ランクB
101,2017-09-14,5863,22,10,38407,ランクB
101,2017-10-04,4890,20,11,43297,ランクB
102,2016-07-24,3309,0,1,3309,ランクD
102,2016-09-30,7507,68,2,10816,ランクD
102,2016-10-05,7786,5,3,18602,ランクC
102,2016-12-16,172,72,4,18774,ランクC
102,2016-12-27,911,11,5,19685,ランクC
102,2017-02-21,3459,56,6,23144,ランクC
102,2017-05-16,7948,84,7,31092,ランクC
102,2017-06-10,4643,25,8,35735,ランクB
102,2017-09-14,8706,96,9,44441,ランクC
102,2017-10-25,5704,41,10,50145,ランクB
103,2016-11-12,1607,0,1,1607,ランクD
103,2016-11-25,1801,13,2,3408,ランクD
103,2017-01-29,6330,65,3,9738,ランクD
103,2017-03-15,5902,45,4,15640,ランクC
103,2017-06-12,5847,89,5,21487,ランクC
104,2016-08-09,3785,0,1,3785,ランクD
104,2016-12-02,8193,115,2,11978,ランクD
104,2017-01-20,2106,49,3,14084,ランクC
104,2017-03-22,5910,61,4,19994,ランクC
104,2017-03-24,9430,2,5,29424,ランクC
104,2017-06-12,628,80,6,30052,ランクC
104,2017-07-18,2326,36,7,32378,ランクB
104,2017-09-15,8773,59,8,41151,ランクB
104,2017-09-29,7155,14,9,48306,ランクB
104,2017-11-10,3269,42,10,51575,ランクB
104,2017-11-12,2677,2,11,54252,ランクA
104,2017-11-17,4180,5,12,58432,ランクA
105,2016-11-03,6011,0,1,6011,ランクD
105,2016-11-07,17,4,2,6028,ランクD
105,2016-11-13,55,6,3,6083,ランクD
105,2016-12-08,2904,25,4,8987,ランクD
105,2017-01-01,2820,24,5,11807,ランクC
105,2017-07-06,8238,186,6,20045,ランクD
105,2017-08-26,6726,51,7,26771,ランクC
105,2017-09-06,1336,11,8,28107,ランクC
106,2016-08-08,4501,0,1,4501,ランクD
106,2016-11-11,8387,95,2,12888,ランクD
106,2017-05-04,9919,174,3,22807,ランクD
106,2017-08-03,9783,91,4,32590,ランクC
106,2017-09-28,534,56,5,33124,ランクB
107,2016-07-22,6040,0,1,12027,ランクD
107,2016-07-22,5987,0,2,12027,ランクD
107,2016-08-01,7155,10,3,19182,ランクC
107,2016-09-06,1067,36,4,20249,ランクC
107,2016-09-20,5158,14,5,25407,ランクC
107,2016-11-11,8929,52,6,34336,ランクB
107,2016-12-03,5609,22,7,39945,ランクB
107,2017-04-14,1862,132,8,41807,ランクD
107,2017-11-13,3006,213,9,44813,ランクD
108,2016-07-19,7161,0,1,7161,ランクD
108,2016-07-24,540,5,2,7701,ランクD
108,2016-08-24,973,31,3,8674,ランクD
